	read	size	intended_classize	observed_classize
1827	71.30000305175781	130.0	32.5	31.0
1828	77.74388885498047	130.0	32.5	38.0
1829	74.58875274658203	130.0	32.5	35.0
1830	71.5	130.0	32.5	38.0
1831	70.87999725341797	130.0	32.5	30.0
1832	76.52999877929688	130.0	32.5	38.0
1833	78.37999725341797	130.0	32.5	34.0
1834	81.12000274658203	130.0	32.5	37.0
1835	78.20999908447266	130.0	32.5	35.0
1836	87.31182098388672	130.0	32.5	37.0
1837	78.7699966430664	131.0	32.75	33.0
1838	81.0999984741211	131.0	32.75	31.0
1839	82.93000030517578	131.0	32.75	31.0
1840	82.02999877929688	131.0	32.75	33.0
1841	83.08000183105469	131.0	32.75	36.0
1842	76.7699966430664	131.0	32.75	34.0
1843	75.95999908447266	131.0	32.75	32.0
1844	81.3019027709961	131.0	32.75	32.0
1845	86.66000366210938	133.0	33.25	32.0
1846	81.02999877929688	133.0	33.25	34.0
1847	76.0	133.0	33.25	33.0
1848	82.20999908447266	133.0	33.25	34.0
1849	80.67606353759766	134.0	33.5	35.0
1850	73.63999938964844	134.0	33.5	31.0
1851	79.44000244140625	134.0	33.5	41.0
1852	79.43000030517578	134.0	33.5	33.0
1853	73.58000183105469	134.0	33.5	40.0
1854	78.1500015258789	134.0	33.5	40.0
1855	73.7699966430664	134.0	33.5	35.0
1856	79.23999786376953	134.0	33.5	40.0
1857	88.88999938964844	134.0	33.5	40.0
1858	81.88999938964844	134.0	33.5	40.0
1859	80.33999633789062	135.0	33.75	29.0
1860	80.0	135.0	33.75	32.0
1861	79.87000274658203	135.0	33.75	32.0
1862	83.76000213623047	135.0	33.75	31.0
1863	77.68000030517578	137.0	34.25	32.0
1864	85.49821472167969	137.0	34.25	30.0
1865	81.20999908447266	137.0	34.25	34.0
1866	83.63999938964844	137.0	34.25	33.0
1867	84.56999969482422	138.0	34.5	34.0
1868	83.05999755859375	138.0	34.5	34.0
1869	79.2300033569336	138.0	34.5	34.0
1870	75.80999755859375	138.0	34.5	36.0
1871	86.54000091552734	139.0	34.75	37.0
1872	75.2254867553711	139.0	34.75	36.0
1873	80.94000244140625	139.0	34.75	34.0
1874	74.86000061035156	139.0	34.75	31.0
1875	86.2699966430664	139.0	34.75	28.0
1876	71.56999969482422	139.0	34.75	34.0
1877	76.38999938964844	139.0	34.75	32.0
1878	70.97000122070312	140.0	35.0	32.0
1879	79.16361236572266	140.0	35.0	36.0
1880	76.97000122070312	140.0	35.0	34.0
1881	79.80000305175781	140.0	35.0	38.0
1882	77.37000274658203	142.0	35.5	38.0
1883	75.58999633789062	142.0	35.5	37.0
1884	81.22000122070312	142.0	35.5	35.0
1885	82.87999725341797	142.0	35.5	35.0
1886	77.94000244140625	142.0	35.5	37.0
1887	76.37000274658203	142.0	35.5	33.0
1888	76.0	142.0	35.5	34.0
1889	74.4800033569336	142.0	35.5	32.0
1890	73.18000030517578	142.0	35.5	30.0
1891	75.7699966430664	142.0	35.5	30.0
1892	80.29000091552734	142.0	35.5	37.0
1893	76.02999877929688	142.0	35.5	37.0
1894	73.99933624267578	144.0	36.0	35.0
1895	76.3499984741211	144.0	36.0	34.0
1896	69.68000030517578	144.0	36.0	35.0
1897	80.33000183105469	144.0	36.0	30.0
1898	78.19999694824219	145.0	36.25	34.0
1899	71.69000244140625	145.0	36.25	36.0
1900	79.63999938964844	145.0	36.25	37.0
1901	78.26000213623047	145.0	36.25	36.0
1902	75.33000183105469	145.0	36.25	37.0
1903	67.62999725341797	145.0	36.25	36.0
1904	67.47000122070312	145.0	36.25	36.0
1905	75.56999969482422	145.0	36.25	38.0
1906	72.94999694824219	149.0	37.25	38.0
1907	71.43000030517578	149.0	37.25	28.0
1908	71.70999908447266	149.0	37.25	35.0
1909	75.31999969482422	149.0	37.25	38.0
1910	86.49928283691406	150.0	37.5	34.0
1911	80.41000366210938	150.0	37.5	33.0
1912	83.05378723144531	150.0	37.5	37.0
1913	84.48999786376953	150.0	37.5	38.0
1914	79.87999725341797	150.0	37.5	30.0
1915	80.66999816894531	150.0	37.5	37.0
1916	76.13999938964844	150.0	37.5	37.0
1917	79.55000305175781	153.0	38.25	38.0
1918	81.16999816894531	153.0	38.25	39.0
1919	83.34562683105469	153.0	38.25	38.0
1920	79.38999938964844	153.0	38.25	36.0
1921	76.8241195678711	153.0	38.25	38.0
1922	81.97000122070312	153.0	38.25	40.0
1923	84.22000122070312	153.0	38.25	38.0
1924	73.52999877929688	153.0	38.25	39.0
1925	70.94999694824219	154.0	38.5	38.0
1926	79.4361801147461	154.0	38.5	39.0
1927	74.76000213623047	154.0	38.5	39.0
1928	74.12999725341797	154.0	38.5	35.0
1929	80.08000183105469	154.0	38.5	38.0
1930	74.81999969482422	154.0	38.5	39.0
1931	70.05000305175781	154.0	38.5	40.0
1932	71.13999938964844	154.0	38.5	38.0
1933	67.48999786376953	154.0	38.5	38.0
1934	71.51000213623047	154.0	38.5	37.0
1935	81.69000244140625	154.0	38.5	37.0
1936	77.30000305175781	154.0	38.5	34.0
1937	83.34028625488281	155.0	38.75	36.0
1938	80.97000122070312	155.0	38.75	35.0
1939	82.47000122070312	155.0	38.75	36.0
1940	77.26000213623047	155.0	38.75	37.0
1941	79.24302673339844	157.0	39.25	39.0
1942	88.66000366210938	157.0	39.25	40.0
1943	77.47000122070312	157.0	39.25	39.0
1944	82.3499984741211	157.0	39.25	39.0
1945	84.54811096191406	158.0	39.5	38.0
1946	82.91999816894531	158.0	39.5	40.0
1947	86.33999633789062	158.0	39.5	40.0
1948	82.27999877929688	158.0	39.5	40.0
1949	85.1991195678711	158.0	39.5	36.0
1950	83.19000244140625	158.0	39.5	37.0
1951	77.08999633789062	158.0	39.5	11.0
1952	79.0	158.0	39.5	39.0
1953	78.80000305175781	160.0	40.0	40.0
1954	76.18000030517578	160.0	40.0	40.0
1955	72.69105529785156	160.0	40.0	40.0
1956	76.29000091552734	160.0	40.0	40.0
1957	74.83000183105469	160.0	40.0	40.0
1958	78.62000274658203	160.0	40.0	40.0
1959	78.5999984741211	160.0	40.0	40.0
1960	75.05000305175781	160.0	40.0	40.0
1961	82.45999908447266	166.0	33.20000076293945	34.0
1962	82.97000122070312	166.0	33.20000076293945	34.0
1963	76.72000122070312	166.0	33.20000076293945	33.0
1964	79.42034149169922	166.0	33.20000076293945	33.0
1965	83.4800033569336	166.0	33.20000076293945	32.0
1966	62.470001220703125	170.0	34.0	32.0
1967	64.62999725341797	170.0	34.0	33.0
1968	54.959999084472656	170.0	34.0	30.0
1969	68.87000274658203	170.0	34.0	33.0
1970	60.650001525878906	170.0	34.0	31.0
1971	93.86000061035156	171.0	34.20000076293945	27.0
1972	68.05999755859375	171.0	34.20000076293945	35.0
1973	72.73999786376953	171.0	34.20000076293945	35.0
1974	80.30000305175781	171.0	34.20000076293945	34.0
1975	82.0	172.0	34.400001525878906	34.0
1976	82.37110900878906	172.0	34.400001525878906	34.0
1977	87.87999725341797	172.0	34.400001525878906	34.0
1978	86.63999938964844	172.0	34.400001525878906	35.0
1979	80.9000015258789	172.0	34.400001525878906	35.0
1980	75.94000244140625	173.0	34.599998474121094	40.0
1981	78.62000274658203	173.0	34.599998474121094	40.0
1982	74.19000244140625	173.0	34.599998474121094	40.0
1983	80.41000366210938	173.0	34.599998474121094	38.0
1984	79.97000122070312	177.0	35.400001525878906	36.0
1985	79.33999633789062	177.0	35.400001525878906	36.0
1986	74.7300033569336	177.0	35.400001525878906	34.0
1987	77.38999938964844	177.0	35.400001525878906	35.0
1988	80.05999755859375	177.0	35.400001525878906	36.0
1989	74.94000244140625	188.0	37.599998474121094	39.0
1990	74.08000183105469	188.0	37.599998474121094	40.0
1991	77.36000061035156	188.0	37.599998474121094	38.0
1992	80.16000366210938	188.0	37.599998474121094	37.0
1993	76.13999938964844	188.0	37.599998474121094	35.0
1994	71.04794311523438	194.0	38.79999923706055	37.0
1995	78.02999877929688	194.0	38.79999923706055	39.0
1996	75.83000183105469	194.0	38.79999923706055	40.0
1997	78.41000366210938	194.0	38.79999923706055	39.0
1998	66.55000305175781	194.0	38.79999923706055	40.0
1999	72.58999633789062	199.0	39.79999923706055	37.0
2000	78.7699966430664	199.0	39.79999923706055	36.0
2001	78.72000122070312	199.0	39.79999923706055	40.0
2002	81.66000366210938	199.0	39.79999923706055	37.0
2003	73.67973327636719	199.0	39.79999923706055	38.0
2004	79.61000061035156	208.0	34.66666793823242	34.0
2005	80.2699966430664	208.0	34.66666793823242	35.0
2006	79.72000122070312	208.0	34.66666793823242	36.0
2007	80.69000244140625	208.0	34.66666793823242	35.0
2008	82.33999633789062	208.0	34.66666793823242	33.0
2009	83.70999908447266	208.0	34.66666793823242	35.0
2010	78.05999755859375	214.0	35.66666793823242	34.0
2011	75.0	214.0	35.66666793823242	34.0
2012	74.11000061035156	214.0	35.66666793823242	34.0
2013	76.9000015258789	214.0	35.66666793823242	34.0
2014	74.97000122070312	226.0	37.66666793823242	37.0
2015	82.05999755859375	226.0	37.66666793823242	35.0
2016	74.05999755859375	226.0	37.66666793823242	36.0
2017	81.5999984741211	226.0	37.66666793823242	38.0
2018	78.77999877929688	226.0	37.66666793823242	36.0
